17,21
18,21
19,21
20,21
21,21
21,20
21,19
20,19
19,19
19,18
19,17
20,17
21,17
22,17
23,17
24,17
25,17
25,18
25,19
24,19
23,19
23,20
23,21
24,21
25,21
26,21
27,21
27,22
27,23
26,23
25,23
24,23
23,23
22,23
21,23
21,24
21,25
22,25
23,25
24,25
25,25
25,26
25,27
25,28
25,29
24,29
23,29
23,28
23,27
22,27
21,27
21,28
21,29
20,29
19,29
19,28
19,27
19,26
19,25
19,24
19,23
18,23
17,23
17,24
17,25
16,25
15,25
15,26
15,27
16,27
17,27
17,28
17,29
16,29
15,29
15,30
15,31
14,31
13,31
13,30
13,29
13,28
13,27
13,26
13,25
13,24
13,23
13,22
13,21
13,20
13,19
12,19
11,19
11,20
11,21
10,21
9,21
8,21
7,21
7,20
7,19
6,19
5,19
4,19
3,19
2,19
1,19
1,20
1,21
2,21
3,21
4,21
5,21
5,22
5,23
6,23
7,23
8,23
9,23
10,23
11,23
11,24
11,25
10,25
9,25
8,25
7,25
6,25
5,25
4,25
3,25
3,24
3,23
2,23
1,23
1,24
1,25
1,26
1,27
2,27
3,27
4,27
5,27
6,27
7,27
8,27
9,27
10,27
11,27
11,28
11,29
11,30
11,31
10,31
9,31
9,32
9,33
8,33
7,33
7,32
7,31
7,30
7,29
6,29
5,29
4,29
3,29
2,29
1,29
1,30
1,31
2,31
3,31
4,31
5,31
5,32
5,33
5,34
5,35
4,35
3,35
3,34
3,33
2,33
1,33
1,34
1,35
1,36
1,37
1,38
1,39
2,39
3,39
3,38
3,37
4,37
5,37
6,37
7,37
7,36
7,35
8,35
9,35
9,36
9,37
10,37
11,37
11,36
11,35
11,34
11,33
12,33
13,33
13,34
13,35
14,35
15,35
15,34
15,33
16,33
17,33
17,32
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,31
25,31
25,32
25,33
26,33
27,33
28,33
29,33
30,33
31,33
32,33
33,33
34,33
35,33
35,34
35,35
34,35
33,35
32,35
31,35
30,35
29,35
28,35
27,35
26,35
25,35
24,35
23,35
23,34
23,33
22,33
21,33
20,33
19,33
19,34
19,35
20,35
21,35
21,36
21,37
20,37
19,37
19,38
19,39
20,39
21,39
22,39
23,39
23,38
23,37
24,37
25,37
25,38
25,39
26,39
27,39
27,38
27,37
28,37
29,37
30,37
31,37
32,37
33,37
34,37
35,37
35,38
35,39
36,39
37,39
38,39
39,39
39,40
39,41
38,41
37,41
36,41
35,41
34,41
33,41
33,40
33,39
32,39
31,39
31,40
31,41
30,41
29,41
28,41
27,41
26,41
25,41
25,42
25,43
26,43
27,43
28,43
29,43
30,43
31,43
32,43
33,43
34,43
35,43
36,43
37,43
38,43
39,43
40,43
41,43
42,43
43,43
44,43
45,43
45,44
45,45
44,45
43,45
43,46
43,47
42,47
41,47
41,46
41,45
40,45
39,45
39,46
39,47
38,47
37,47
37,46
37,45
36,45
35,45
35,46
35,47
34,47
33,47
33,46
33,45
32,45
31,45
31,46
31,47
30,47
29,47
29,46
29,45
28,45
27,45
27,46
27,47
26,47
25,47
24,47
23,47
23,46
23,45
22,45
21,45
21,44
21,43
22,43
23,43
23,42
23,41
22,41
21,41
20,41
19,41
19,42
19,43
18,43
17,43
17,42
17,41
17,40
17,39
17,38
17,37
16,37
15,37
14,37
13,37
13,38
13,39
14,39
15,39
15,40
15,41
15,42
15,43
14,43
13,43
13,42
13,41
12,41
11,41
11,42
11,43
11,44
11,45
10,45
9,45
9,44
9,43
9,42
9,41
9,40
9,39
8,39
7,39
6,39
5,39
5,40
5,41
6,41
7,41
7,42
7,43
7,44
7,45
6,45
5,45
4,45
3,45
3,44
3,43
3,42
3,41
2,41
1,41
1,42
1,43
1,44
1,45
1,46
1,47
1,48
1,49
2,49
3,49
3,48
3,47
4,47
5,47
6,47
7,47
8,47
9,47
10,47
11,47
12,47
13,47
13,46
13,45
14,45
15,45
15,46
15,47
16,47
17,47
17,46
17,45
18,45
19,45
19,46
19,47
20,47
21,47
21,48
21,49
20,49
19,49
18,49
17,49
16,49
15,49
14,49
13,49
12,49
11,49
10,49
9,49
8,49
7,49
6,49
5,49
5,50
5,51
6,51
7,51
8,51
9,51
10,51
11,51
12,51
13,51
14,51
15,51
16,51
17,51
18,51
19,51
19,52
19,53
18,53
17,53
16,53
15,53
14,53
13,53
12,53
11,53
10,53
9,53
8,53
7,53
6,53
5,53
4,53
3,53
3,52
3,51
2,51
1,51
1,52
1,53
1,54
1,55
2,55
3,55
3,56
3,57
4,57
5,57
5,56
5,55
6,55
7,55
7,56
7,57
8,57
9,57
9,56
9,55
10,55
11,55
12,55
13,55
14,55
15,55
15,56
15,57
14,57
13,57
12,57
11,57
11,58
11,59
10,59
9,59
8,59
7,59
6,59
5,59
5,60
5,61
4,61
3,61
3,60
3,59
2,59
1,59
1,60
1,61
1,62
1,63
2,63
3,63
4,63
5,63
5,64
5,65
4,65
3,65
2,65
1,65
1,66
1,67
2,67
3,67
3,68
3,69
2,69
1,69
1,70
1,71
2,71
3,71
4,71
5,71
6,71
7,71
7,70
7,69
6,69
5,69
5,68
5,67
6,67
7,67
7,66
7,65
8,65
9,65
9,64
9,63
8,63
7,63
7,62
7,61
8,61
9,61
10,61
11,61
11,62
11,63
11,64
11,65
12,65
13,65
13,64
13,63
13,62
13,61
13,60
13,59
14,59
15,59
15,60
15,61
16,61
17,61
18,61
19,61
19,60
19,59
18,59
17,59
17,58
17,57
17,56
17,55
18,55
19,55
19,56
19,57
20,57
21,57
21,56
21,55
21,54
21,53
21,52
21,51
22,51
23,51
23,50
23,49
24,49
25,49
25,50
25,51
25,52
25,53
26,53
27,53
27,52
27,51
27,50
27,49
28,49
29,49
29,50
29,51
29,52
29,53
30,53
31,53
31,52
31,51
31,50
31,49
32,49
33,49
34,49
35,49
36,49
37,49
37,50
37,51
36,51
35,51
34,51
33,51
33,52
33,53
34,53
35,53
36,53
37,53
38,53
39,53
39,52
39,51
39,50
39,49
40,49
41,49
41,50
41,51
41,52
41,53
42,53
43,53
43,52
43,51
43,50
43,49
44,49
45,49
45,50
45,51
45,52
45,53
46,53
47,53
47,52
47,51
48,51
49,51
49,50
49,49
48,49
47,49
47,48
47,47
48,47
49,47
50,47
51,47
52,47
53,47
53,48
53,49
52,49
51,49
51,50
51,51
52,51
53,51
53,52
53,53
54,53
55,53
55,52
55,51
56,51
57,51
57,52
57,53
58,53
59,53
59,54
59,55
60,55
61,55
61,56
61,57
62,57
63,57
64,57
65,57
65,58
65,59
64,59
63,59
63,60
63,61
63,62
63,63
62,63
61,63
61,62
61,61
61,60
61,59
60,59
59,59
59,58
59,57
58,57
57,57
57,56
57,55
56,55
55,55
55,56
55,57
54,57
53,57
53,56
53,55
52,55
51,55
51,54
51,53
50,53
49,53
49,54
49,55
49,56
49,57
48,57
47,57
47,56
47,55
46,55
45,55
44,55
43,55
42,55
41,55
40,55
39,55
39,56
39,57
40,57
41,57
42,57
43,57
44,57
45,57
45,58
45,59
44,59
43,59
43,60
43,61
43,62
43,63
44,63
45,63
45,62
45,61
46,61
47,61
47,60
47,59
48,59
49,59
49,60
49,61
50,61
51,61
51,60
51,59
52,59
53,59
53,60
53,61
54,61
55,61
55,60
55,59
56,59
57,59
57,60
57,61
58,61
59,61
59,62
59,63
58,63
57,63
57,64
57,65
56,65
55,65
55,64
55,63
54,63
53,63
52,63
51,63
51,64
51,65
52,65
53,65
53,66
53,67
54,67
55,67
56,67
57,67
58,67
59,67
60,67
61,67
61,66
61,65
62,65
63,65
63,66
63,67
63,68
63,69
64,69
65,69
65,70
65,71
64,71
63,71
63,72
63,73
62,73
61,73
61,72
61,71
61,70
61,69
60,69
59,69
58,69
57,69
56,69
55,69
54,69
53,69
52,69
51,69
51,68
51,67
50,67
49,67
49,66
49,65
49,64
49,63
48,63
47,63
47,64
47,65
46,65
45,65
44,65
43,65
42,65
41,65
41,64
41,63
41,62
41,61
41,60
41,59
40,59
39,59
39,60
39,61
38,61
37,61
37,60
37,59
37,58
37,57
37,56
37,55
36,55
35,55
34,55
33,55
32,55
31,55
30,55
29,55
28,55
27,55
26,55
25,55
24,55
23,55
23,56
23,57
24,57
25,57
26,57
27,57
27,58
27,59
26,59
25,59
24,59
23,59
22,59
21,59
21,60
21,61
22,61
23,61
24,61
25,61
26,61
27,61
28,61
29,61
29,60
29,59
29,58
29,57
30,57
31,57
31,58
31,59
32,59
33,59
33,58
33,57
34,57
35,57
35,58
35,59
35,60
35,61
34,61
33,61
32,61
31,61
31,62
31,63
32,63
33,63
34,63
35,63
36,63
37,63
38,63
39,63
39,64
39,65
38,65
37,65
36,65
35,65
34,65
33,65
32,65
31,65
30,65
29,65
29,64
29,63
28,63
27,63
27,64
27,65
26,65
25,65
25,66
25,67
24,67
23,67
23,66
23,65
23,64
23,63
22,63
21,63
20,63
19,63
18,63
17,63
16,63
15,63
15,64
15,65
16,65
17,65
18,65
19,65
20,65
21,65
21,66
21,67
20,67
19,67
18,67
17,67
16,67
15,67
14,67
13,67
12,67
11,67
10,67
9,67
9,68
9,69
10,69
11,69
11,70
11,71
12,71
13,71
13,70
13,69
14,69
15,69
16,69
17,69
18,69
19,69
20,69
21,69
22,69
23,69
24,69
25,69
26,69
27,69
27,68
27,67
28,67
29,67
30,67
31,67
32,67
33,67
34,67
35,67
36,67
37,67
38,67
39,67
40,67
41,67
42,67
43,67
44,67
45,67
46,67
47,67
47,68
47,69
46,69
45,69
44,69
43,69
42,69
41,69
40,69
39,69
38,69
37,69
36,69
35,69
34,69
33,69
32,69
31,69
31,70
31,71
32,71
33,71
34,71
35,71
35,72
35,73
34,73
33,73
32,73
31,73
30,73
29,73
29,72
29,71
28,71
27,71
27,72
27,73
27,74
27,75
27,76
27,77
28,77
29,77
29,76
29,75
30,75
31,75
32,75
33,75
34,75
35,75
36,75
37,75
37,74
37,73
37,72
37,71
38,71
39,71
39,72
39,73
40,73
41,73
41,72
41,71
42,71
43,71
43,72
43,73
44,73
45,73
46,73
47,73
47,72
47,71
48,71
49,71
49,72
49,73
50,73
51,73
51,72
51,71
52,71
53,71
54,71
55,71
56,71
57,71
58,71
59,71
59,72
59,73
58,73
57,73
56,73
55,73
54,73
53,73
53,74
53,75
54,75
55,75
56,75
57,75
57,76
57,77
56,77
55,77
54,77
53,77
53,78
53,79
54,79
55,79
56,79
57,79
57,80
57,81
58,81
59,81
60,81
61,81
61,80
61,79
62,79
63,79
63,80
63,81
63,82
63,83
62,83
61,83
60,83
59,83
59,84
59,85
58,85
57,85
57,84
57,83
56,83
55,83
55,82
55,81
54,81
53,81
52,81
51,81
51,80
51,79
51,78
51,77
51,76
51,75
50,75
49,75
48,75
47,75
47,76
47,77
48,77
49,77
49,78
49,79
49,80
49,81
48,81
47,81
47,80
47,79
46,79
45,79
45,78
45,77
45,76
45,75
44,75
43,75
42,75
41,75
40,75
39,75
39,76
39,77
40,77
41,77
42,77
43,77
43,78
43,79
42,79
41,79
41,80
41,81
40,81
39,81
39,80
39,79
38,79
37,79
37,78
37,77
36,77
35,77
35,78
35,79
34,79
33,79
33,78
33,77
32,77
31,77
31,78
31,79
30,79
29,79
29,80
29,81
30,81
31,81
32,81
33,81
34,81
35,81
35,82
35,83
36,83
37,83
38,83
39,83
40,83
41,83
42,83
43,83
43,82
43,81
44,81
45,81
45,82
45,83
46,83
47,83
47,84
47,85
48,85
49,85
50,85
51,85
51,84
51,83
52,83
53,83
53,84
53,85
54,85
55,85
55,86
55,87
54,87
53,87
52,87
51,87
50,87
49,87
48,87
47,87
46,87
45,87
45,86
45,85
44,85
43,85
43,86
43,87
42,87
41,87
41,86
41,85
40,85
39,85
39,86
39,87
38,87
37,87
37,86
37,85
36,85
35,85
35,86
35,87
34,87
33,87
33,86
33,85
33,84
33,83
32,83
31,83
31,84
31,85
31,86
31,87
30,87
29,87
29,86
29,85
29,84
29,83
28,83
27,83
27,82
27,81
27,80
27,79
26,79
25,79
25,78
25,77
25,76
25,75
25,74
25,73
25,72
25,71
24,71
23,71
23,72
23,73
23,74
23,75
22,75
21,75
21,74
21,73
21,72
21,71
20,71
19,71
19,72
19,73
19,74
19,75
19,76
19,77
18,77
17,77
17,76
17,75
17,74
17,73
17,72
17,71
16,71
15,71
15,72
15,73
14,73
13,73
13,74
13,75
14,75
15,75
15,76
15,77
14,77
13,77
12,77
11,77
11,76
11,75
11,74
11,73
10,73
9,73
9,74
9,75
9,76
9,77
9,78
9,79
10,79
11,79
12,79
13,79
14,79
15,79
15,80
15,81
16,81
17,81
17,80
17,79
18,79
19,79
19,80
19,81
19,82
19,83
20,83
21,83
21,82
21,81
21,80
21,79
21,78
21,77
22,77
23,77
23,78
23,79
23,80
23,81
24,81
25,81
25,82
25,83
24,83
23,83
23,84
23,85
24,85
25,85
26,85
27,85
27,86
27,87
26,87
25,87
24,87
23,87
22,87
21,87
21,86
21,85
20,85
19,85
19,86
19,87
18,87
17,87
17,86
17,85
17,84
17,83
16,83
15,83
15,84
15,85
15,86
15,87
14,87
13,87
12,87
11,87
11,86
11,85
12,85
13,85
13,84
13,83
13,82
13,81
12,81
11,81
11,82
11,83
10,83
9,83
9,84
9,85
9,86
9,87
8,87
7,87
7,86
7,85
7,84
7,83
7,82
7,81
7,80
7,79
7,78
7,77
7,76
7,75
7,74
7,73
6,73
5,73
5,74
5,75
5,76
5,77
5,78
5,79
5,80
5,81
4,81
3,81
3,80
3,79
3,78
3,77
3,76
3,75
3,74
3,73
2,73
1,73
1,74
1,75
1,76
1,77
1,78
1,79
1,80
1,81
1,82
1,83
1,84
1,85
2,85
3,85
3,84
3,83
4,83
5,83
5,84
5,85
5,86
5,87
4,87
3,87
2,87
1,87
1,88
1,89
1,90
1,91
1,92
1,93
2,93
3,93
3,92
3,91
3,90
3,89
4,89
5,89
5,90
5,91
6,91
7,91
7,90
7,89
8,89
9,89
10,89
11,89
12,89
13,89
14,89
15,89
16,89
17,89
17,90
17,91
16,91
15,91
15,92
15,93
14,93
13,93
13,92
13,91
12,91
11,91
11,92
11,93
10,93
9,93
8,93
7,93
6,93
5,93
5,94
5,95
6,95
7,95
8,95
9,95
9,96
9,97
8,97
7,97
6,97
5,97
4,97
3,97
3,96
3,95
2,95
1,95
1,96
1,97
1,98
1,99
1,100
1,101
1,102
1,103
2,103
3,103
3,102
3,101
3,100
3,99
4,99
5,99
5,100
5,101
6,101
7,101
7,100
7,99
8,99
9,99
9,100
9,101
9,102
9,103
8,103
7,103
7,104
7,105
6,105
5,105
4,105
3,105
2,105
1,105
1,106
1,107
2,107
3,107
3,108
3,109
4,109
5,109
5,108
5,107
6,107
7,107
7,108
7,109
8,109
9,109
9,108
9,107
9,106
9,105
10,105
11,105
12,105
13,105
13,104
13,103
12,103
11,103
11,102
11,101
12,101
13,101
14,101
15,101
15,100
15,99
14,99
13,99
12,99
11,99
11,98
11,97
11,96
11,95
12,95
13,95
13,96
13,97
14,97
15,97
15,96
15,95
16,95
17,95
17,94
17,93
18,93
19,93
19,94
19,95
19,96
19,97
18,97
17,97
17,98
17,99
17,100
17,101
18,101
19,101
19,100
19,99
20,99
21,99
21,98
21,97
22,97
23,97
23,96
23,95
22,95
21,95
21,94
21,93
22,93
23,93
23,92
23,91
22,91
21,91
20,91
19,91
19,90
19,89
20,89
21,89
22,89
23,89
24,89
25,89
25,90
25,91
25,92
25,93
26,93
27,93
27,94
27,95
26,95
25,95
25,96
25,97
26,97
27,97
28,97
29,97
29,96
29,95
29,94
29,93
29,92
29,91
28,91
27,91
27,90
27,89
28,89
29,89
30,89
31,89
31,90
31,91
32,91
33,91
33,90
33,89
34,89
35,89
36,89
37,89
38,89
39,89
40,89
41,89
42,89
43,89
44,89
45,89
46,89
47,89
48,89
49,89
50,89
51,89
52,89
53,89
54,89
55,89
55,90
55,91
54,91
53,91
52,91
51,91
50,91
49,91
48,91
47,91
46,91
45,91
44,91
43,91
42,91
41,91
40,91
39,91
38,91
37,91
36,91
35,91
35,92
35,93
36,93
37,93
38,93
39,93
39,94
39,95
38,95
37,95
36,95
35,95
34,95
33,95
33,94
33,93
32,93
31,93
31,94
31,95
31,96
31,97
32,97
33,97
34,97
35,97
35,98
35,99
36,99
37,99
37,98
37,97
38,97
39,97
39,98
39,99
40,99
41,99
41,98
41,97
41,96
41,95
41,94
41,93
42,93
43,93
44,93
45,93
46,93
47,93
48,93
49,93
50,93
51,93
51,94
51,95
50,95
49,95
48,95
47,95
46,95
45,95
44,95
43,95
43,96
43,97
43,98
43,99
44,99
45,99
45,100
45,101
44,101
43,101
42,101
41,101
40,101
39,101
38,101
37,101
36,101
35,101
34,101
33,101
33,100
33,99
32,99
31,99
30,99
29,99
28,99
27,99
26,99
25,99
24,99
23,99
23,100
23,101
23,102
23,103
24,103
25,103
25,102
25,101
26,101
27,101
28,101
29,101
30,101
31,101
31,102
31,103
32,103
33,103
34,103
35,103
35,104
35,105
34,105
33,105
32,105
31,105
30,105
29,105
29,104
29,103
28,103
27,103
27,104
27,105
26,105
25,105
25,106
25,107
25,108
25,109
24,109
23,109
23,110
23,111
22,111
21,111
21,110
21,109
21,108
21,107
22,107
23,107
23,106
23,105
22,105
21,105
21,104
21,103
20,103
19,103
18,103
17,103
16,103
15,103
15,104
15,105
16,105
17,105
18,105
19,105
19,106
19,107
19,108
19,109
19,110
19,111
18,111
17,111
17,110
17,109
17,108
17,107
16,107
15,107
14,107
13,107
12,107
11,107
11,108
11,109
12,109
13,109
14,109
15,109
15,110
15,111
14,111
13,111
12,111
11,111
10,111
9,111
8,111
7,111
6,111
5,111
5,112
5,113
4,113
3,113
3,112
3,111
2,111
1,111
1,112
1,113
1,114
1,115
1,116
1,117
1,118
1,119
2,119
3,119
3,118
3,117
3,116
3,115
4,115
5,115
6,115
7,115
7,114
7,113
8,113
9,113
9,114
9,115
10,115
11,115
11,114
11,113
12,113
13,113
13,114
13,115
14,115
15,115
15,114
15,113
16,113
17,113
18,113
19,113
19,114
19,115
18,115
17,115
17,116
17,117
16,117
15,117
14,117
13,117
12,117
11,117
10,117
9,117
8,117
7,117
6,117
5,117
5,118
5,119
6,119
7,119
8,119
9,119
10,119
11,119
12,119
13,119
14,119
15,119
15,120
15,121
14,121
13,121
12,121
11,121
10,121
9,121
8,121
7,121
6,121
5,121
4,121
3,121
2,121
1,121
1,122
1,123
2,123
3,123
4,123
5,123
5,124
5,125
6,125
7,125
7,124
7,123
8,123
9,123
9,124
9,125
10,125
11,125
11,124
11,123
12,123
13,123
13,124
13,125
13,126
13,127
12,127
11,127
10,127
9,127
8,127
7,127
6,127
5,127
4,127
3,127
3,126
3,125
2,125
1,125
1,126
1,127
1,128
1,129
1,130
1,131
2,131
3,131
3,130
3,129
4,129
5,129
6,129
7,129
8,129
9,129
10,129
11,129
12,129
13,129
13,130
13,131
12,131
11,131
10,131
9,131
8,131
7,131
6,131
5,131
5,132
5,133
6,133
7,133
8,133
9,133
10,133
11,133
12,133
13,133
13,134
13,135
12,135
11,135
10,135
9,135
8,135
7,135
6,135
5,135
4,135
3,135
3,134
3,133
2,133
1,133
1,134
1,135
1,136
1,137
2,137
3,137
3,138
3,139
4,139
5,139
5,138
5,137
6,137
7,137
8,137
9,137
9,138
9,139
10,139
11,139
11,138
11,137
12,137
13,137
13,138
13,139
14,139
15,139
15,138
15,137
16,137
17,137
17,138
17,139
18,139
19,139
19,138
19,137
19,136
19,135
18,135
17,135
16,135
15,135
15,134
15,133
15,132
15,131
15,130
15,129
15,128
15,127
16,127
17,127
17,126
17,125
16,125
15,125
15,124
15,123
16,123
17,123
17,122
17,121
17,120
17,119
18,119
19,119
19,118
19,117
20,117
21,117
21,116
21,115
21,114
21,113
22,113
23,113
23,114
23,115
23,116
23,117
23,118
23,119
23,120
23,121
22,121
21,121
20,121
19,121
19,122
19,123
19,124
19,125
19,126
19,127
20,127
21,127
21,126
21,125
21,124
21,123
22,123
23,123
23,124
23,125
23,126
23,127
23,128
23,129
22,129
21,129
20,129
19,129
19,130
19,131
18,131
17,131
17,132
17,133
18,133
19,133
20,133
21,133
21,132
21,131
22,131
23,131
23,132
23,133
24,133
25,133
26,133
27,133
28,133
29,133
29,134
29,135
28,135
27,135
26,135
25,135
25,136
25,137
24,137
23,137
23,136
23,135
22,135
21,135
21,136
21,137
21,138
21,139
22,139
23,139
24,139
25,139
26,139
27,139
27,138
27,137
28,137
29,137
29,138
29,139
30,139
31,139
32,139
33,139
34,139
35,139
36,139
37,139
38,139
39,139
39,138
39,137
39,136
39,135
38,135
37,135
37,136
37,137
36,137
35,137
34,137
33,137
32,137
31,137
31,136
31,135
31,134
31,133
32,133
33,133
33,134
33,135
34,135
35,135
35,134
35,133
36,133
37,133
37,132
37,131
36,131
35,131
34,131
33,131
33,130
33,129
32,129
31,129
31,130
31,131
30,131
29,131
29,130
29,129
28,129
27,129
27,130
27,131
26,131
25,131
25,130
25,129
25,128
25,127
26,127
27,127
27,126
27,125
26,125
25,125
25,124
25,123
26,123
27,123
28,123
29,123
29,124
29,125
29,126
29,127
30,127
31,127
32,127
33,127
33,126
33,125
32,125
31,125
31,124
31,123
32,123
33,123
33,122
33,121
32,121
31,121
30,121
29,121
28,121
27,121
26,121
25,121
25,120
25,119
26,119
27,119
27,118
27,117
26,117
25,117
25,116
25,115
26,115
27,115
28,115
29,115
29,116
29,117
29,118
29,119
30,119
31,119
31,118
31,117
32,117
33,117
33,116
33,115
32,115
31,115
31,114
31,113
30,113
29,113
28,113
27,113
26,113
25,113
25,112
25,111
26,111
27,111
27,110
27,109
27,108
27,107
28,107
29,107
29,108
29,109
29,110
29,111
30,111
31,111
31,110
31,109
31,108
31,107
32,107
33,107
34,107
35,107
35,108
35,109
35,110
35,111
34,111
33,111
33,112
33,113
34,113
35,113
35,114
35,115
35,116
35,117
35,118
35,119
35,120
35,121
36,121
37,121
37,120
37,119
37,118
37,117
38,117
39,117
39,116
39,115
38,115
37,115
37,114
37,113
38,113
39,113
39,112
39,111
38,111
37,111
37,110
37,109
38,109
39,109
39,108
39,107
38,107
37,107
37,106
37,105
37,104
37,103
38,103
39,103
39,104
39,105
40,105
41,105
41,106
41,107
42,107
43,107
43,106
43,105
43,104
43,103
44,103
45,103
45,104
45,105
45,106
45,107
45,108
45,109
44,109
43,109
42,109
41,109
41,110
41,111
41,112
41,113
41,114
41,115
42,115
43,115
43,114
43,113
43,112
43,111
44,111
45,111
45,112
45,113
45,114
45,115
45,116
45,117
45,118
45,119
44,119
43,119
43,118
43,117
42,117
41,117
41,118
41,119
40,119
39,119
39,120
39,121
39,122
39,123
38,123
37,123
36,123
35,123
35,124
35,125
36,125
37,125
38,125
39,125
39,126
39,127
38,127
37,127
36,127
35,127
35,128
35,129
36,129
37,129
38,129
39,129
39,130
39,131
39,132
39,133
40,133
41,133
41,132
41,131
41,130
41,129
41,128
41,127
41,126
41,125
41,124
41,123
41,122
41,121
42,121
43,121
44,121
45,121
45,122
45,123
44,123
43,123
43,124
43,125
43,126
43,127
43,128
43,129
43,130
43,131
43,132
43,133
43,134
43,135
44,135
45,135
45,134
45,133
45,132
45,131
45,130
45,129
45,128
45,127
45,126
45,125
46,125
47,125
47,124
47,123
47,122
47,121
48,121
49,121
49,120
49,119
48,119
47,119
47,118
47,117
47,116
47,115
47,114
47,113
47,112
47,111
47,110
47,109
47,108
47,107
47,106
47,105
47,104
47,103
47,102
47,101
47,100
47,99
47,98
47,97
48,97
49,97
49,98
49,99
49,100
49,101
49,102
49,103
49,104
49,105
49,106
49,107
49,108
49,109
49,110
49,111
49,112
49,113
49,114
49,115
49,116
49,117
50,117
51,117
51,116
51,115
51,114
51,113
51,112
51,111
52,111
53,111
53,112
53,113
54,113
55,113
55,112
55,111
55,110
55,109
54,109
53,109
52,109
51,109
51,108
51,107
51,106
51,105
51,104
51,103
51,102
51,101
52,101
53,101
53,100
53,99
52,99
51,99
51,98
51,97
52,97
53,97
53,96
53,95
54,95
55,95
55,94
55,93
56,93
57,93
57,92
57,91
57,90
57,89
57,88
57,87
58,87
59,87
59,88
59,89
59,90
59,91
59,92
59,93
60,93
61,93
61,94
61,95
60,95
59,95
58,95
57,95
57,96
57,97
56,97
55,97
55,98
55,99
55,100
55,101
55,102
55,103
54,103
53,103
53,104
53,105
53,106
53,107
54,107
55,107
55,106
55,105
56,105
57,105
57,104
57,103
57,102
57,101
58,101
59,101
59,100
59,99
59,98
59,97
60,97
61,97
61,98
61,99
61,100
61,101
61,102
61,103
60,103
59,103
59,104
59,105
59,106
59,107
58,107
57,107
57,108
57,109
58,109
59,109
60,109
61,109
62,109
63,109
63,108
63,107
62,107
61,107
61,106
61,105
62,105
63,105
63,104
63,103
63,102
63,101
63,100
63,99
63,98
63,97
64,97
65,97
65,98
65,99
65,100
65,101
65,102
65,103
65,104
65,105
66,105
67,105
67,104
67,103
67,102
67,101
68,101
69,101
69,100
69,99
69,98
69,97
68,97
67,97
67,96
67,95
66,95
65,95
65,94
65,93
64,93
